;;;;;;;;
;;;;;;;;
97844;Модуль памяти DIMM DDR3 (1600) 16Gb Kingston Blu CL10 KHX1600C10D3B1K2/16G (комплект 2 шт. по 8Gb)  Retail;-;руб.;2540,62;2517,71;2445,68;2409,66;24
101085;Модуль памяти DIMM DDR3 (1600) 16Gb Kingston Blu CL10 KHX16C10B1K2/16X (комплект 2 шт. по 8Gb) Retail;+;руб.;2573,36;2550,45;2478,42;2442,4;24
98256;Модуль памяти DIMM DDR3 (1600) 16Gb Kingston CL9 KHX16C9K2/16 (комплект 2 шт. по 8Gb)  Retail;+;руб.;4694,92;4649,08;4518,12;4452,64;24
101087;Модуль памяти DIMM DDR3 (1600) 16Gb Kingston CL9 Plug'n'Play KHX16C9P1K2/16 (комплект 2 шт. по 8Gb)  Retail;+;руб.;4763,67;4721,11;4586,87;4518,12;24
95513;Модуль памяти DIMM DDR3 (1600) 16Gb Kingston KHX1600C9D3K4/16GX  (комплект 4 шт. по 4Gb)  Retail;-;руб.;3257,63;3228,16;3136,49;3090,66;24
101305;Модуль памяти DIMM DDR3 (1600) 16Gb Kingston Red Series CL10 KHX16C10B1RK2/16X (комплект 2 шт. по 8Gb) Retail;+;руб.;2593,01;2566,82;2494,79;2458,77;24
101086;Модуль памяти DIMM DDR3 (1600) 16Gb Kingston Red Series CL10 KHX16C10B1RK2/16 (комплект 2 шт. по 8Gb) Retail;+;руб.;2593,01;2566,82;2494,79;2458,77;24
95827;Модуль памяти DIMM DDR3 (1600) 2Gb AMD (AE32G1609U1-U) Retail;-;руб.;473,09;468,51;455,41;448,54;24
94454;Модуль памяти DIMM DDR3 (1600) 2Gb Crucial (CT25664BD160B) Retail;-;руб.;473,09;468,51;455,41;448,54;24
96475;Модуль памяти DIMM DDR3 (1600) 2Gb Hynix Original;+;руб.;403,03;399,1;387,97;382,08;12
82320;Модуль памяти DIMM DDR3 (1600) 2Gb Kingmax Nano;+;руб.;455,41;451,16;438,39;432,17;12
82985;Модуль памяти DIMM DDR3 (1600) 2Gb Kingston Blu KHX1600C9AD3B1/2G Retail;+;руб.;444,94;440,68;428,24;422,02;24
83368;Модуль памяти DIMM DDR3 (1600) 2Gb Kingston KHX1600C9AD3/2G Retail;+;руб.;448,54;444,28;431,51;425,29;24
79864;Модуль памяти DIMM DDR3 (1600) 2Gb NCP;+;руб.;322,16;319,22;310,38;305,79;12
61249;Модуль памяти DIMM DDR3 (1600) 2Gb Patriot Retail;-;руб.;322,16;319,22;310,38;305,79;24
93266;Модуль памяти DIMM DDR3 (1600) 2Gb Samsung original;-;руб.;409,9;405,98;394,52;388,95;12
99576;Модуль памяти DIMM DDR3 (1600) 2Gb Transcend;+;руб.;332,97;329,69;320,52;315,61;24
100076;Модуль памяти DIMM DDR3 (1600)  32Gb Corsair Vengeance  CMX32GX3M4A1600C11  (11-11-11-30) , комплект 4 шт. по 8Gb, RTL;+;руб.;6656,04;6593,84;6407,22;6315,55;24
101633;Модуль памяти DIMM DDR3 (1600)  32Gb Corsair Vengeance CMZ32GX3M4A1600C9  (9-9-9-24) , комплект 4 шт. по 8Gb, RTL;+;руб.;7533,47;7461,45;7251,91;7143,87;24
97402;Модуль памяти DIMM DDR3 (1600)  32Gb Corsair Vengeance  CMZ32GX3M4X1600C10  (10-10-10-27) , комплект 4 шт. по 8Gb, RTL;+;руб.;7533,47;7461,45;7251,91;7143,87;24
102273;Модуль памяти DIMM DDR3 (1600) 32Gb Kingston Quad Channel Predator Series KHX16C9T2K4/32 (комплект 4 шт. по 8Gb) Retail;+;руб.;10090,47;9995,52;9710,68;9569,9;24
102274;Модуль памяти DIMM DDR3 (1600) 32Gb Kingston Quad Channel Predator Series XMP KHX16C9T2K4/32X (комплект 4 шт. по 8Gb) Retail;+;руб.;10090,47;9995,52;9710,68;9569,9;24
95830;Модуль памяти DIMM DDR3 (1600) 4Gb AMD (AE34G1609U2-U) Retail;+;руб.;770,7;763,5;741,89;731,08;12
95203;Модуль памяти DIMM DDR3 (1600) 4Gb Corsair Dominator® DHX Pro Connector CL9 (CMP4GX3M2A1600C9) (комплект 2 шт. по 2Gb);+;руб.;1470,03;1456,93;1417,64;1394,72;24
77194;Модуль памяти DIMM DDR3 (1600) 4Gb Corsair for Intel Core i7/i5 CMX4GX3M2A1600C8  (8-8-8-24) , комплект 2 шт. по 2Gb, RTL;+;руб.;1578,07;1561,7;1519,14;1496,22;24
85707;Модуль памяти DIMM DDR3 (1600) 4Gb Corsair Vengeance  CMZ4GX3M1A1600C9  (9-9-9-24) , RTL;+;руб.;910,17;903,62;877,43;864,34;24
89929;Модуль памяти DIMM DDR3 (1600) 4Gb Corsair Vengeance  CMZ4GX3M1A1600C9B (9-9-9-24) , RTL;+;руб.;962,56;956,01;926,54;913,45;24
86324;Модуль памяти DIMM DDR3 (1600) 4Gb Corsair XMS3  CMX4GX3M1A1600C9  (9-9-9-24), RTL;-;руб.;700,64;694,09;674,44;664,62;24
95204;Модуль памяти DIMM DDR3 (1600) 4Gb Corsair XMS3 (CMX4GX3M2A1600C9) (комплект 2 шт. по 2Gb);-;руб.;1050,95;1041,13;1011,67;998,57;24
86328;Модуль памяти DIMM DDR3 (1600) 4Gb Corsair XMS3  CMX4GX3M2B1600C9  (9-9-9-24) , комплект 2 шт. по 2Gb, RTL;-;руб.;1034,58;1024,76;995,3;978,93;24
95206;Модуль памяти DIMM DDR3 (1600) 4Gb Corsair XMS3 Dominator® DHX Pro Connector CL8 (CMP4GX3M2A1600C8) (комплект 2 шт. по 2Gb);+;руб.;2697,78;2671,58;2596,28;2560,27;24
95205;Модуль памяти DIMM DDR3 (1600) 4Gb Corsair XMS3 Dominator® DHX Pro Connector CL8 (CMP4GX3M2B1600C8) (комплект 2 шт. по 2Gb);+;руб.;2697,78;2671,58;2596,28;2560,27;24
97028;Модуль памяти DIMM DDR3 (1600) 4Gb Crucial Ballistix Elite CL8 (BLE2CP2G3D1608DE1TX0CEU) (комплект 2 шт. по 2Gb) Retail;+;руб.;1122,98;1113,16;1083,69;1067,32;24
96154;Модуль памяти DIMM DDR3 (1600) 4Gb Crucial Ballistix Elite CL8, w/XMP/TS (BLE4G3D1608DE1TX0CEU);+;руб.;1437,29;1424,19;1381,63;1361,98;24
96164;Модуль памяти DIMM DDR3 (1600) 4Gb Crucial Ballistix Smart Tracer CL8 with LEDs orange/blue (BLT2CP2G3D1608DT2TXOBCEU) (комплект 2 шт. по 2Gb);+;руб.;1365,26;1352,16;1316,15;1296,5;24
96165;Модуль памяти DIMM DDR3 (1600) 4Gb Crucial Ballistix Smart Tracer CL8 with LEDs red/green (BLT2CP2G3D1608DT2TXRGCEU) (комплект 2 шт. по 2Gb);+;руб.;1365,26;1352,16;1316,15;1296,5;24
96166;Модуль памяти DIMM DDR3 (1600) 4Gb Crucial Ballistix Sport CL10 (BLS2CP2G3D1609DS1S00CEU) (комплект 2 шт. по 2Gb);+;руб.;946,19;936,36;910,17;897,08;24
93727;Модуль памяти DIMM DDR3 (1600) 4Gb Crucial Ballistix Tactical CL8 (BLT2CP2G3D1608DT1TX0CEU) (комплект 2 шт. по 2Gb) Retail;+;руб.;1145,9;1136,08;1103,34;1086,97;24
96156;Модуль памяти DIMM DDR3 (1600) 4Gb Crucial Ballistix Tactical MT/s CL8 (BLT4G3D1608DT1TX0CEU);+;руб.;910,17;903,62;877,43;864,34;24
96157;Модуль памяти DIMM DDR3 (1600) 4Gb Crucial Ballistix Tactical Tracer CL8, w/LED Orange/Blue (BLT4G3D1608DT2TXOBCEU);-;руб.;1119,71;1109,89;1080,42;1064,05;24
98743;Модуль памяти DIMM DDR3 (1600) 4Gb Crucial (CT51264BA160B);+;руб.;700,64;694,09;674,44;664,62;24
96476;Модуль памяти DIMM DDR3 (1600) 4Gb Hynix Original;+;руб.;655,13;648,91;630,57;621,41;12
91769;Модуль памяти DIMM DDR3 (1600) 4Gb Kingmax Nano;+;руб.;770,7;763,5;741,89;731,08;12
83748;Модуль памяти DIMM DDR3 (1600) 4Gb Kingston Blu KHX1600C9AD3B1K2/4G (комплект 2 шт. по 2Gb)  Retail;+;руб.;805,73;798,2;775,61;764,48;24
87812;Модуль памяти DIMM DDR3 (1600) 4Gb Kingston Blu KHX1600C9D3B1K2/4GX (комплект 2 шт. по 2Gb)  Retail;+;руб.;805,73;798,2;775,61;764,48;24
81565;Модуль памяти DIMM DDR3 (1600) 4Gb Kingston KHX1600C9AD3K2/4G (комплект 2 шт. по 2Gb)  Retail;+;руб.;805,73;798,2;775,61;764,48;24
85862;Модуль памяти DIMM DDR3 (1600) 4Gb Kingston KHX1600C9D3/4G Retail;-;руб.;735,67;728,79;708,17;698,02;12
92750;Модуль памяти DIMM DDR3 (1600) 4Gb Kingston KHX1600C9D3B1/4G Retail;+;руб.;753,35;746,14;725,19;714,39;24
94455;Модуль памяти DIMM DDR3 (1600) 4Gb Kingston KHX1600C9D3B1R/4G Retail;-;руб.;910,17;903,62;877,43;864,34;24
74723;Модуль памяти DIMM DDR3 (1600) 4Gb Kingston KHX1600C9D3K2/4GX (комплект 2 шт. по 2Gb)  Retail;+;руб.;982,2;972,38;942,91;929,82;24
87511;Модуль памяти DIMM DDR3 (1600) 4Gb Kingston KHX1600C9D3X2K2/4GX (комплект 2 шт. по 2Gb)  Retail;+;руб.;805,73;798,2;775,61;764,48;24
98313;Модуль памяти DIMM DDR3 (1600) 4Gb Kingston KVR16N11/4 Retail;+;руб.;585,06;579,5;563,13;554,94;24
100038;Модуль памяти DIMM DDR3 (1600) 4Gb Kingston KVR16N11S8/4 Retail;-;руб.;585,06;579,5;563,13;554,94;24
82926;Модуль памяти DIMM DDR3 (1600) 4Gb Kingston Low-Power KHX1600C9D3LK2/4GX (комплект 2 шт. по 2Gb)  Retail;+;руб.;982,2;972,38;942,91;929,82;24
91420;Модуль памяти DIMM DDR3 (1600) 4Gb Kingston Plug'n'Play KHX1600C9D3P1K2/4G Retail;+;руб.;946,19;936,36;910,17;897,08;24
102713;Модуль памяти DIMM DDR3 (1600) 4Gb Kingston Red Series CL9 KHX16C9B1R/4 Retail;+;руб.;683,28;676,74;657,75;647,92;24
92112;Модуль памяти DIMM DDR3 (1600) 4Gb NCP;+;руб.;620,1;614,2;596,85;588,34;12
81359;Модуль памяти DIMM DDR3 (1600) 4Gb Patriot Retail;+;руб.;630,57;624,68;607;598,16;24
88815;Модуль памяти DIMM DDR3 (1600) 4Gb Samsung original;+;руб.;700,64;694,09;674,44;664,62;24
99577;Модуль памяти DIMM DDR3 (1600) 4Gb Transcend;+;руб.;613,22;607,33;590,3;581,46;24
85581;Модуль памяти DIMM DDR3 (1600) 6Gb Patriot Xtreme Tri Channel PX736G1600LLK (комплект 3 шт. по 2Gb);+;руб.;1014,94;1005,12;978,93;962,56;12
96354;Модуль памяти DIMM DDR3 (1600) 8Gb AMD (AE38G1601U2) Retail;+;руб.;2347,46;2324,54;2259,06;2226,32;24
96288;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair DOMINATOR CMP8GX3M2A1600C8  (8-8-8-24) , комплект 2 шт. по 4Gb, RTL;+;руб.;3817,48;3781,47;3676,7;3621,04;24
99925;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Dominator® Platinum with Corsair Link Connector  CMD8GX3M2A1600C9  (9-9-9-24) ,  комплект 2 шт. по 4Gb, RTL;+;руб.;2943,33;2913,86;2832,01;2792,72;24
84944;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair for Intel Core i7/i5 CMX8GX3M2A1600C9  (9-9-9-24) , комплект 2 шт. по 4Gb, RTL;+;руб.;1332,52;1319,42;1280,13;1263,76;24
95208;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Vengeance Black CL10 (CMZ8GX3M1A1600C10) (комплект 2 шт. по 4Gb);+;руб.;1646,82;1630,45;1584,62;1561,7;24
90388;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Vengeance Blu CL9 CMZ8GX3M2A1600C9B  (9-9-9-24) , комплект 2 шт. по 4Gb, RTL;+;руб.;1856,36;1839,99;1787,6;1761,41;24
102212;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Vengeance  CMX8GX3M1A1600C11 (9-9-9-24) ,  RTL;+;руб.;1682,84;1666,47;1617,36;1594,44;24
99924;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Vengeance  CMZ8GX3M1A1600C9  (9-9-9-24) ,  RTL;+;руб.;2278,7;2255,79;2193,58;2160,84;24
86527;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Vengeance  CMZ8GX3M2A1600C8  (8-8-8-24) , комплект 2 шт. по 4Gb, RTL;+;руб.;2347,46;2324,54;2259,06;2226,32;24
85708;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Vengeance  CMZ8GX3M2A1600C9  (9-9-9-24) , комплект 2 шт. по 4Gb, RTL;+;руб.;1578,07;1561,7;1519,14;1496,22;24
96011;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Vengeance  CMZ8GX3M2A1600C9R  (9-9-9-24) , комплект 2 шт. по 4Gb, RTL;+;руб.;2137,92;2118,28;2056,07;2026,61;24
84946;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Vengeance  CMZ8GX3M2A1866C9  (9-10-9-27) , комплект 2 шт. по 4Gb, RTL;+;руб.;2065,89;2046,25;1990,59;1961,13;24
91079;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Vengeance  CMZ8GX3M2A1866C9R  (9-10-9-27) , комплект 2 шт. по 4Gb, RTL;+;руб.;2170,66;2151,02;2092,09;2059,35;24
95832;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Vengeance  CMZ8GX3M4X1600C8R  (8-8-8-24) , комплект 4 шт. по 2Gb, RTL;+;руб.;2311,44;2291,8;2226,32;2193,58;24
98296;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Vengeance  CMZ8GX3M4X1600C9  (9-9-9-24) ,  комплект 4 шт. по 2Gb, RTL;+;руб.;2137,92;2118,28;2056,07;2026,61;24
90190;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Vengeance Low Profile Blue CML8GX3M2A1600C9B  (9-9-9-24) , комплект 2 шт. по 4Gb, RTL;-;руб.;1715,58;1699,21;1653,37;1627,18;24
101628;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Vengeance Low Profile  CML8GX3M1A1600C10  (10-10-10-27) , RTL;+;руб.;1646,82;1630,45;1584,62;1561,7;24
90191;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Vengeance Low Profile  CML8GX3M2A1600C9  (9-9-9-24) , комплект 2 шт. по 4Gb, RTL;-;руб.;1715,58;1699,21;1653,37;1627,18;24
95207;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Vengeance Low Profile White  CML8GX3M2A1600C9W (9-9-9-24), комплект 2 шт. по 4Gb, RTL;+;руб.;1961,13;1944,76;1889,1;1859,63;24
90193;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair Vengeance Red CL8 CMZ8GX3M2A1600C8R (8-8-8-24) , комплект 2 шт. по 4Gb, RTL;+;руб.;2278,7;2255,79;2193,58;2160,84;24
95217;Модуль памяти DIMM DDR3 (1600) 8Gb Corsair XMS3 CL9 (CMX8GX3M2B1600C9) (комплект 2 шт. по 4Gb);+;руб.;1578,07;1561,7;1519,14;1496,22;24
98741;Модуль памяти DIMM DDR3 (1600) 8Gb Crucial Ballistix Smart Tracer CL8 with LEDs Orange/Blue (BLT2CP4G3D1608DT2TXOBCEU) (комплект 2 шт. по 4Gb) Retail;-;руб.;1997,14;1977,5;1921,84;1895,65;24
95223;Модуль памяти DIMM DDR3 (1600) 8Gb Crucial Ballistix Tactical CL8 (BLT2CP4G3D1608DT1TX0CEU) (комплект 2 шт. по 4Gb) Retail;-;руб.;1751,59;1735,22;1686,11;1663,19;24
99290;Модуль памяти DIMM DDR3 (1600) 8Gb Hynix Original;+;руб.;2452,23;2429,31;2360,55;2327,81;12
97489;Модуль памяти DIMM DDR3 (1600) 8Gb Kingston CL10 KHX1600C10D3B1/8G Retail;+;руб.;1401,27;1388,18;1348,89;1329,24;24
98980;Модуль памяти DIMM DDR3 (1600) 8Gb Kingston CL11 KVR16N11/8 Retail;+;руб.;1191,74;1178,64;1145,9;1129,53;24
98255;Модуль памяти DIMM DDR3 (1600) 8Gb Kingston CL9 KHX16C9/8 Retail;+;руб.;2399,84;2376,92;2311,44;2275,43;24
92751;Модуль памяти DIMM DDR3 (1600) 8Gb Kingston KHX1600C9D3B1K2/8GX (комплект 2 шт. по 4Gb)  Retail;+;руб.;1437,29;1424,19;1381,63;1361,98;24
94457;Модуль памяти DIMM DDR3 (1600) 8Gb Kingston KHX1600C9D3B1RK2/8GX (комплект 2 шт. по 4Gb) Retail;-;руб.;1522,41;1509,31;1466,75;1447,11;24
80986;Модуль памяти DIMM DDR3 (1600) 8Gb Kingston KHX1600C9D3K2/8GX (комплект 2 шт. по 4Gb)  Retail;+;руб.;1312,87;1303,05;1263,76;1247,39;24
89554;Модуль памяти DIMM DDR3 (1600) 8Gb Kingston KHX1600C9D3K2/8G (комплект 2 шт. по 4Gb)  Retail;+;руб.;1312,87;1303,05;1263,76;1247,39;24
90004;Модуль памяти DIMM DDR3 (1600) 8Gb Kingston KHX1600C9D3T1K2/8GX (комплект 2 шт. по 4Gb)  Retail;+;руб.;1384,9;1371,81;1332,52;1312,87;24
86094;Модуль памяти DIMM DDR3 (1600) 8Gb Kingston KHX1600C9D3T1K2/8G (комплект 2 шт. по 4Gb)  Retail;-;руб.;1384,9;1371,81;1332,52;1312,87;24
91421;Модуль памяти DIMM DDR3 (1600) 8Gb Kingston Plug'n'Play KHX1600C9D3P1K2/8G (комплект 2 шт. по 4Gb)  Retail;+;руб.;1332,52;1319,42;1280,13;1263,76;24
101298;Модуль памяти DIMM DDR3 (1600) 8Gb Kingston Predator Series CL9 KHX16C9T2K2/8X (комплект 2 шт. по 4Gb) Retail;+;руб.;1470,03;1456,93;1417,64;1394,72;24
101960;Модуль памяти DIMM DDR3 (1600) 8Gb Kingston Red Series CL9 KHX16C10B1R/8 Retail;+;руб.;1348,89;1335,79;1299,78;1280,13;24
101297;Модуль памяти DIMM DDR3 (1600) 8Gb Kingston Red Series CL9 KHX16C9B1RK2/8X (комплект 2 шт. по 4Gb) Retail;+;руб.;1348,89;1335,79;1299,78;1280,13;24
101084;Модуль памяти DIMM DDR3 (1600) 8Gb Kingston Red Series CL9 KHX16C9B1RK2/8 (комплект 2 шт. по 4Gb) Retail;+;руб.;1348,89;1335,79;1299,78;1280,13;24
87646;Модуль памяти DIMM DDR3 (1600) 8Gb Kingston X2 Grey Series KHX1600C9D3X2K2/8GX (комплект 2 шт. по 4Gb)  Retail;+;руб.;1663,19;1650,1;1600,99;1578,07;24
97594;Модуль памяти DIMM DDR3 (1600) 8Gb Patriot Retail;+;руб.;1610,81;1597,71;1551,88;1528,96;24
DDR3 Memory 1866MHz и выше;;;;;;;;
100069;Модуль памяти DIMM DDR3 (1866) 16Gb Corsair Dominator® Platinum with Corsair Link Connector  CMD16GX3M2A1866C9  (9-10-9-27 ) ,  комплект 2 шт. по 8Gb, RTL;+;руб.;6832,84;6767,36;6577,47;6479,25;24
100070;Модуль памяти DIMM DDR3 (1866) 16Gb Corsair Dominator® Platinum with Corsair Link Connector  CMD16GX3M4A1866C9  (9-10-9-27 ) ,  комплект 4 шт. по 4Gb, RTL;+;руб.;6482,52;6420,31;6240,24;6148,57;24
100072;Модуль памяти DIMM DDR3 (1866) 16Gb Corsair Vengeance  CMZ16GX3M2A1866C9  (9-10-9-27) , комплект 2 шт по  8Gb, RTL;+;руб.;3679,98;3643,96;3542,47;3490,08;24
100073;Модуль памяти DIMM DDR3 (1866) 16Gb Corsair Vengeance  CMZ16GX3M4A1866C9B  (9-10-9-27) , комплект 4 шт по  4Gb, RTL;-;руб.;3853,5;3817,48;3709,44;3657,06;24
95520;Модуль памяти DIMM DDR3 (1866) 16Gb Corsair Vengeance  CMZ16GX3M4X1866C9  (9-10-9-27) , комплект 4 шт по  4Gb, RTL;-;руб.;3853,5;3817,48;3709,44;3657,06;24
95146;Модуль памяти DIMM DDR3 (1866) 16Gb Corsair Vengeance  CMZ16GX3M4X1866C9R  (9-10-9-27) , комплект 4 шт по  4Gb, RTL;-;руб.;4063,03;4027,02;3912,43;3853,5;24
100071;Модуль памяти DIMM DDR3 (1866) 16Gb Corsair Vengeance Low Profile  (CML16GX3M4A1866C9B) (комплект 4 шт. по 4Gb), RTL;-;руб.;3853,5;3817,48;3709,44;3657,06;24
98829;Модуль памяти DIMM DDR3 (1866) 16Gb Crucial Ballistix Elite CL9 (BLE2CP8G3D1869DE1TX0CEU) (комплект 2 шт. по 8Gb) Retail;+;руб.;5359,54;5310,43;5159,82;5084,52;24
101637;Модуль памяти DIMM DDR3 (1866) 16Gb Kingston Predator Series CL9 KHX18C9T2K2/16X (комплект 2 шт. по 8Gb) Retail;+;руб.;5150;5100,89;4956,84;4884,81;24
95637;Модуль памяти DIMM DDR3 (1866) 16Gb Kingston Quad Channel KHX1866C9D3K4/16GX (комплект 4 шт. по 4Gb) Retail;-;руб.;3398,41;3365,67;3270,73;3224,89;24
95210;Модуль памяти DIMM DDR3 (1866) 2Gb Crucial Ballistix Elite CL9 (BLE2G3D1869DE1TX0CEU);-;руб.;946,19;936,36;910,17;897,08;24
95211;Модуль памяти DIMM DDR3 (1866) 2Gb Crucial Ballistix Tactical CL9 (BLT2G3D1869DT1TX0CEU);+;руб.;683,28;676,74;657,75;647,92;24
102564;Модуль памяти DIMM DDR3 (1866) 2Gb Crucial Ballistix Tactical CL9 (BLT2G3D1869DT1TX0CEU) OEM;+;руб.;683,28;676,74;657,75;647,92;0
100077;Модуль памяти DIMM DDR3 (1866)  32Gb Corsair Vengeance  CMZ32GX3M4X1866C10 (10-11-10-30) комплект 4 шт. по 8Gb, RTL;-;руб.;10159,22;10064,28;9779,44;9638,66;24
81077;Модуль памяти DIMM DDR3 (1866) 4Gb Corsair DOMINATOR GT with FAN CMT4GX3M2A1866C9  (9-9-9-24) ,  комплект 2 шт. по 2Gb, RTL;+;руб.;3784,74;3748,73;3640,69;3588,3;24
95221;Модуль памяти DIMM DDR3 (1866) 4Gb Crucial Ballistix Elite CL9 (BLE2CP2G3D1869DE1TX0CEU) (комплект 2 шт. по 2Gb) Retail;+;руб.;1578,07;1561,7;1519,14;1496,22;24
96159;Модуль памяти DIMM DDR3 (1866) 4Gb Crucial Ballistix Elite CL9, w/XMP/TS (BLE4G3D1869DE1TX0CEU);-;руб.;1034,58;1024,76;995,3;978,93;24
95222;Модуль памяти DIMM DDR3 (1866) 4Gb Crucial Ballistix Tactical CL9 (BLT2CP2G3D1869DT1TX0CEU) (комплект 2 шт. по 2Gb) Retail;-;руб.;1050,95;1041,13;1011,67;998,57;24
95212;Модуль памяти DIMM DDR3 (1866) 4Gb Crucial Ballistix Tactical CL9 (BLT4G3D1869DT1TX0CEU);+;руб.;946,19;936,36;910,17;897,08;24
89176;Модуль памяти DIMM DDR3 (1866) 4Gb Kingston KHX1866C9D3/4G Retail;+;руб.;840,76;832,91;809,33;797,55;24
94456;Модуль памяти DIMM DDR3 (1866) 4Gb Kingston KHX1866C9D3K2/4GX (комплект 2 шт. по 2Gb)  Retail;+;руб.;1086,97;1077,15;1044,41;1031,31;24
93771;Модуль памяти DIMM DDR3 (1866) 4Gb Kingston Plug'n'Play KHX1866C11D3P1K2/4G (комплект 2 шт. по 2Gb) Retail;+;руб.;1086,97;1077,15;1044,41;1031,31;24
101752;Модуль памяти DIMM DDR3 (1866) 4Gb Kingston XMP HyperX Red Series KHX16C9B1R/4, Retail;+;руб.;753,35;746,14;725,19;714,39;24
101323;Модуль памяти DIMM DDR3 (1866) 4Gb Kingston XMP HyperX Red Series KHX16C9B1RK2/4X,  комплект 2 шт. по 2Gb, Retail;+;руб.;858,44;850,26;826,36;814,24;24
89931;Модуль памяти DIMM DDR3 (1866) 8Gb Corsair DOMINATOR GT with FAN CMT8GX3M2A1866C9  (9-10-9-27) ,  комплект 2 шт. по 4Gb, RTL;-;руб.;3362,4;3332,93;3237,99;3188,88;24
99926;Модуль памяти DIMM DDR3 (1866) 8Gb Corsair Dominator® Platinum with Corsair Link Connector  CMD8GX3M2A1866C9  (9-10-9-27 ) ,  комплект 2 шт. по 4Gb, RTL;+;руб.;3329,66;3296,92;3205,25;3156,14;24
92292;Модуль памяти DIMM DDR3 (1866) 8Gb Corsair Vengeance (CMZ8GX3M2A1866C9B) (комплект 2 шт. по 4Gb);-;руб.;1928,39;1908,74;1856,36;1826,89;24
101770;Модуль памяти DIMM DDR3 (1866) 8Gb Corsair Vengeance Low Profile (CML8GX3M2A1866C9B), комплект 2 шт. по 4Gb, RTL;-;руб.;3012,08;2985,89;2900,76;2858,2;24
95224;Модуль памяти DIMM DDR3 (1866) 8Gb Crucial Ballistix Elite CL9 (BLE2CP4G3D1869DE1TX0CEU) (комплект 2 шт. по 4Gb) Retail;-;руб.;1997,14;1977,5;1921,84;1895,65;24
96168;Модуль памяти DIMM DDR3 (1866) 8Gb Crucial Ballistix Elite CL9, w/XMP/TS (BLE2CP4G3D1869DE1TX0CEU) (комплект 2 шт. по 4Gb) Retail;-;руб.;2170,66;2151,02;2092,09;2059,35;24
96167;Модуль памяти DIMM DDR3 (1866) 8Gb Crucial Ballistix Elite CL9, w/XMP/TS (BLE8G3D1869DE1TX0CEU);+;руб.;2714,15;2691,23;2612,65;2576,64;24
98742;Модуль памяти DIMM DDR3 (1866) 8Gb Crucial Ballistix Smart Tracer CL8 with LEDs Orange/Blue (BLT2CP4G3D1869DT2TXOBCEU) (комплект 2 шт. по 4Gb) Retail;+;руб.;1997,14;1977,5;1921,84;1895,65;24
95225;Модуль памяти DIMM DDR3 (1866) 8Gb Crucial Ballistix Tactical CL9 (BLT2CP4G3D1869DT1TX0CEU) (комплект 2 шт. по 4Gb) Retail;+;руб.;1663,19;1650,1;1600,99;1578,07;24
89212;Модуль памяти DIMM DDR3 (1866) 8Gb Kingston KHX1866C9D3K2/8GX (комплект 2 шт. по 4Gb)  Retail;+;руб.;1610,81;1597,71;1551,88;1528,96;24
91422;Модуль памяти DIMM DDR3 (1866) 8Gb Kingston KHX1866C9D3K2/8G (комплект 2 шт. по 4Gb)  Retail;+;руб.;1610,81;1597,71;1551,88;1528,96;24
92341;Модуль памяти DIMM DDR3 (1866) 8Gb Kingston Plug'n'Play KHX1866C11D3P1K2/8G (комплект 2 шт. по 4Gb)  Retail;+;руб.;2416,21;2393,29;2327,81;2291,8;24
101299;Модуль памяти DIMM DDR3 (1866) 8Gb Kingston Predator Series CL9 KHX18C9T2K2/8X (комплект 2 шт. по 4Gb) Retail;+;руб.;1787,6;1771,23;1718,85;1695,93;24
82321;Модуль памяти DIMM DDR3 (2000) 2Gb Kingmax Nano;+;руб.;613,22;607,33;590,3;581,46;12
86526;Модуль памяти DIMM DDR3 (2000) 4Gb Corsair Vengeance  CMX4GX3M2B2000C9  (9-10-9-27) , комплект 2 шт по  2Gb, RTL;+;руб.;1227,75;1214,65;1181,91;1162,27;24
89930;Модуль памяти DIMM DDR3 (2000) 4Gb Corsair Vengeance  CMZ4GX3M2A2000C10  (10-10-10-27) , комплект 2 шт по  2Gb, RTL;+;руб.;1453,66;1440,56;1398;1378,35;24
96161;Модуль памяти DIMM DDR3 (2000) 4Gb Crucial Ballistix Elite CL9, w/XMP/TS (BLE4G3D2001CE1TX0CEU);-;руб.;1735,22;1718,85;1669,74;1643,55;24
91768;Модуль памяти DIMM DDR3 (2000) 4Gb Kingmax Nano;-;руб.;2033,15;2013,51;1954,58;1928,39;12
