USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 16Gb USB Flash Drive. JetFlash 600. TS16GJF600; 40044752/9995; 152163.0; 
SECURE DIGITAL/microSD CARD (KINGSTON); Kingston 8Gb MicroSD Card. SDC4/8GB. microSDHC Class4 + Adapter; 40028329/9995; 70992.0; 
SECURE DIGITAL/microSD CARD (TRANSCEND); Transcend 8Gb MicroSD Card. TS8GUSDC10. microSDHC Class10; 40057375/9995; 91263.0; 
SECURE DIGITAL/microSD CARD (KINGSTON); Kingston 4Gb MicroSD Card. SDC10/4GBSP. microSDHC Class10; 40057420/9995; 60900.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 16Gb USB Flash Drive. JetFlash 530. TS16GJF530; 40051468/9995; 131892.0; 
SECURE DIGITAL/microSD CARD (TRANSCEND); Transcend 8Gb MicroSD Card. TS8GUSDHC10. microSDHC Class10 + Adapter; 40057376/9995; 101442.0; 
SECURE DIGITAL/microSD CARD (KINGSTON); Kingston 4Gb MicroSD Card. SDC10/4GB. microSDHC Class10 + Adapter; 40057421/9995; 60900.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 16Gb USB Flash Drive. JetFlash 500. TS16GJF500; 40044750/9995; 131892.0; 
SECURE DIGITAL/microSD CARD (KINGSTON); Kingston 4Gb MicroSD Card. SDC4/4GBSP. microSDHC Class4; 40057425/9995; 50721.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 16Gb USB Flash Drive. JetFlash 370. TS16GJF370; 40061176/9995; 131892.0; 
SECURE DIGITAL/microSD CARD (TRANSCEND); Transcend 8Gb MicroSD Card. TS8GUSDHC6. microSDHC Class6 + Adapter; 40032356/9995; 81171.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 16Gb USB Flash Drive. JetFlash 350. TS16GJF350; 40061181/9995; 131892.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 16Gb USB Flash Drive. JetFlash 330. TS16GJF330; 40044749/9995; 131892.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 16Gb USB Flash Drive. JetFlash 300. TS16GJF300; 40042741/9995; 131892.0; 
SECURE DIGITAL/microSD CARD (TRANSCEND); Transcend 8Gb MicroSD Card. TS8GUSDHC4. microSDHC Class4 + Adapter; 40057392/9995; 70992.0; 
SILICON POWER KINGMAX; Kingmax 4Gb USB Flash Drive. Tiger White; 40063635/9995; 47241.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) KINGSTON; Kingston 8Gb USB Flash Drive. DataTraveler 101 G2. DT101G2/8GB (retail); 40047792/9995; 81171.0; 
SECURE DIGITAL/microSD CARD (TRANSCEND); Transcend 4Gb MicroSD Card. TS4GUSDHC10. microSDHC Class10 + Adapter; 40057378/9995; 60900.0; 
SECURE DIGITAL/microSD CARD (TRANSCEND); Transcend 4Gb MicroSD Card. TS4GUSDC6. microSDHC Class6; 40057382/9995; 50721.0; 
PRETEC; Pretec 16GB USB Flash i-Disk Rouler; 40061659/9995; 141984.0; 
SECURE DIGITAL/microSD CARD (TRANSCEND); Transcend 4Gb MicroSD Card. TS4GUSDHC6-2. microSDHC Class6 + Adapter; 40057383/9995; 70992.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 8Gb USB Flash Drive. JetFlash V85. TS8GJFV85; 40016993/9995; 152163.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 8Gb USB Flash Drive. JetFlash V70. TS8GJFV70; 40057336/9995; 111621.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 8Gb USB Flash Drive. JetFlash 780. TS8GJF780. USB 3.0; 40061192/9995; 172434.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 8Gb USB Flash Drive. JetFlash 700. TS8GJF700. USB 3.0; 40057312/9995; 131892.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 8Gb USB Flash Drive. JetFlash 620. TS8GJF620; 40057316/9995; 111621.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 8Gb USB Flash Drive. JetFlash 600. TS8GJF600; 40044764/9995; 111621.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 8Gb USB Flash Drive. JetFlash 560. TS8GJF560; 40057320/9995; 81171.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 8Gb USB Flash Drive. JetFlash 530. TS8GJF530; 40044763/9995; 70992.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 8Gb USB Flash Drive. JetFlash 500. TS8GJF500; 40044762/9995; 70992.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 8Gb USB Flash Drive. JetFlash 370. TS8GJF370; 40061177/9995; 70992.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 8Gb USB Flash Drive. JetFlash 350. TS8GJF350; 40061182/9995; 70992.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 8Gb USB Flash Drive. JetFlash 300. TS8GJF300; 40044760/9995; 70992.0; 
SILICON POWER; SILICON POWER 8Gb USB Flash Drive. TOUCH 810. Blue (SP008GBUF2810V1B); 40037757/9995; 101442.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 4Gb USB Flash Drive. JetFlash V85. TS4GJFV85; 40015249/9995; 111621.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 4Gb USB Flash Drive. JetFlash V70. TS4GJFV70; 40057337/9995; 81171.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 4Gb USB Flash Drive. JetFlash T3S. TS4GJFT3S; 40057327/9995; 81171.0; 
SILICON POWER; SILICON POWER 8Gb USB Flash Drive. LuxMini 720. Bronze (SP008GBUF2720V1Z); 40061167/9995; 101442.0; 
SILICON POWER; SILICON POWER 8Gb USB Flash Drive. LuxMini 720. Deep blue (SP008GBUF2720V1D); 40061168/9995; 101442.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 4Gb USB Flash Drive. JetFlash 620. TS4GJF620; 40057317/9995; 91263.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 4Gb USB Flash Drive. JetFlash 600. TS4GJF600; 40044521/9995; 91263.0; 
SILICON POWER; SILICON POWER 8Gb USB Flash Drive. LuxMini 710. Black (SP008GBUF2710V1K); 40037746/9995; 101442.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 4Gb USB Flash Drive. JetFlash 560. TS4GJF560; 40057321/9995; 60900.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 4Gb USB Flash Drive. JetFlash 530. TS4GJF530; 40044520/9995; 50721.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 4Gb USB Flash Drive. JetFlash 500. TS4GJF500; 40046776/9995; 50721.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 4Gb USB Flash Drive. JetFlash 370. TS4GJF370; 40061885/9995; 50721.0; 
SILICON POWER; SILICON POWER 8Gb USB Flash Drive. ULTIMA U01. Blue (SP008GBUF2U01V1B); 40064174/9995; 81171.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 4Gb USB Flash Drive. JetFlash 350. TS4GJF350; 40061178/9995; 50721.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 4Gb USB Flash Drive. JetFlash 330. TS4GJF330; 40057325/9995; 50721.0; 
USB FLASH DRIVE (ПОРТАТИВНЫЕ НАКОПИТЕЛИ) TRANSCEND; Transcend 4Gb USB Flash Drive. JetFlash 300. TS4GJF300; 40041188/9995; 50721.0; 
SILICON POWER; SILICON POWER 4Gb USB Flash Drive. LuxMini 720. Bronze (SP004GBUF2720V1Z); 40061170/9995; 67686.0; 
SILICON POWER; SILICON POWER 4Gb USB Flash Drive. LuxMini 720. Deep blue (SP004GBUF2720V1D); 40061171/9995; 70992.0; 
SILICON POWER; SILICON POWER 4Gb USB Flash Drive. LuxMini 710. Black (SP004GBUF2710V1K); 40037745/9995; 70992.0; 
SILICON POWER; SILICON POWER 4Gb USB Flash Drive. LuxMini 710. Silver (SP004GBUF2710V1S); 40037748/9995; 70992.0; 
SILICON POWER; SILICON POWER 4Gb USB Flash Drive. LuxMini 320. White (SP004GBUF2320V1W); 40057000/9995; 60900.0; 
SILICON POWER; SILICON POWER 4Gb USB Flash Drive. ULTIMA U01. Blue (SP004GBUF2U01V1B); 40064175/9995; 70992.0; 
DDR3 Memory 1333MHz; DIMM DDR3 (1333) 4Gb Hynix; 103123/995; 176269.5; 
Ноутбуки LENOVO; Lenovo IdeaPad G580 | i3 2370 | 15.6" HD | 2 Gb | 500 | GF610 1Gb | DVDRW | WiFi | CAM | W7 HB | Brown (59338036); 103031/995; 4757869.8; 
Компьютеры для офиса; USN BUSINESS 709 MINI Intel Core i3 2100 3.10/4Gb/1Tb/DVD-RW/Intel® HD Graphics2000/m ITX 250W; 40066678/9995; 3207255.0; 
Мыши A4Tech; A4-Tech V-Track Wireless Mouse <G7-600NX-3 Brushed Black> (RTL)USB 4btn+Roll.беспроводная. уменьшенная; 119835/1005; 137360.0; 
Мыши A4Tech; A4-Tech V-Track Wireless Mouse <G7-630N-5 Black> (RTL) USB 3btn+Roll.беспроводная. уменьшенная; 119837/1005; 116827.1; 
Переходники; Коммутатор Hama SCART-M --> 3SCART-F <42947>; 65011/1005; 98178.9; 
MP3-ПЛЕЕРЫ RITMIX; Плеер RITMIX RF-9600 (4GB. 3"".MP3.WMA.FLAC.AAC.APE.OGG/MPEG4/AVI. RM/RMVB/FLV/WMV/3GP/MPG/DAT/MP4 ); 40059115/9995; 486939.0; 
GEMBIRD/ETG CREATIVE; Колонки 2.0 CREATIVE SBS A60 (2*2W RMS) черный RTL; 40041559/9995; 172434.0; 
BLISS GENIUS; Колонки 2.0 Genius SP-HF800PRO. 20W RMS. brown wood; 40059046/9995; 456489.0; 
Телефоны; Телефон Panasonic KX-TS2365RUW (белый); 19600302/9995; 436218.0; 
Радиотелефоны DECT; DECT Телефон Panasonic KX-TG1612RU3 (серый/красный); 40054083/9995; 507210.0; 
BLISS GENIUS; Колонки 2.0 Genius SP-S350 Black (10W RMS); 40024334/9995; 233334.0; 
НАУШНИКИ. ГАРНИТУРЫ И МИКРОФОНЫ SVEN; Наушники SVEN CD-830; 40034755/9995; 69426.0; 
Компьютеры для офиса; USN BUSINESS 710E Intel Core i3 2100 3.10/4Gb/500Gb/DVD-RW/Intel® HD Graphics2000/ATX 450W; 40065904/9995; 3075450.0; 
OEM; Windows 7 Starter 32-bit RU DVD OEМ; 40038025/9995; 490941.0; 
OEM; Windows 7 Home Basic 32-bit RU DVD OEМ; 40038026/9995; 715227.0; 
OEM; Windows 7 Home Premium 32-bit RU DVD OEМ; 40038537/9995; 850599.0; 
OEM; Windows 7 Pro RU Get Genuine Kit DVD OEМ; 40042055/9995; 1430541.0; 
OEM; Windows 7 Ultimate 32-bit RU DVD OEМ; 40038030/9995; 1662483.0; 
OEM; Windows Server Std 2008 R2 64Bit x64 OEM Rus (5 Clt); 40039876/9995; 6176391.0; 
OEM; Windows Server CAL 2008 Rus Device 1 pk 5clt (лицензия на 5 клиентов); 40026003/9995; 1169541.0; 
BOX; Win Home Basic 7 Russian Russia Only DVD; 40055495/9995; 820671.0; 
KASPERSKY; Kaspersky Anti-Virus 2013 Russian Edition. 2-Desktop 1 year Base Box; 40065946/9995; 316506.0; 
KASPERSKY; Kaspersky Internet Security 2013 Russian Edition. 2-Desktop 1 year Base Box; 40065948/9995; 425952.0; 
KASPERSKY; Kaspersky Internet Security 2013 Russian Edition. 2-Desktop 1 year Renewal Card; 40065950/9995; 280923.0; 
KASPERSKY; Kaspersky Internet Security 2013 Russian Edition. 5-Desktop 1 year Base DVD box; 40066375/9995; 909237.0; 
ESET NOD32; ESET NOD32 Smart Security - продление лицензии на 1 год на 3ПК (CARD); 40047633/9995; 308154.0; 
Наушники Cosonic; Наушники с микрофоном Cosonic CD-730MV (шнур 2.1м. с регулятором громкости); 126507/1005; 131176.0; 
AMD - ATI Radeon (XFX. HIS. Power Color); PCI-E 2048MB PowerColor AX7750 2GBK3-H. PCIE 3.0. DDR3. 128bit. DVI/HDMI/VGA RTL (80609); 40067996/9995; 786480.0; 
AMD - ATI Radeon (XFX. HIS. Power Color); PCI-E 3GB PowerColor AX7950 3GBD5-2DHV2. PCIE 3.0. GDDR5. 384bit. 2*DVI/HDMI/2*mini DP RTL (29849); 40066077/9995; 2618526.0; 
Аксессуары AGESTAR к HDD; AgeStar <SUB2A3>(EXT BOX для внешнего подключения 2.5" SATA HDD. USB2.0); 93861/1005; 82757.8; 
ZOTAC; PCI-E 1024Mb Zotac GTX550Ti with CUDA DDR5.192bit. Dual DVI.HDMI. DP (ZT-50404-10L)RTL; 40066197/9995; 1005198.0; 
Сумки для ноутбуков Samsonite; Сумка Samsonite Network V76(0)08 2 (полиэстер. серая); 124413/1005; 453056.9; 
IP-камеры TRENDnet; TRENDnet <TV-IP110WN>SecurView Wireless N Internet Camera (LAN. 640x480. f=4.6mm. 802.11b/g/n); 118609/1005; 1003649.4; 
Видеокарты InnoVISION; 1Gb <PCI-E> DDR-3 Inno3D <N610-1DDV-D3BX> (OEM) D-Sub+DVI+HDMI <GeForce GT610>; 138353/1005; 425170.7; 
Компьютеры универсальные; ПЭВМ X5000B (X532FLGi): Core i5-3470/ 8 Гб/ 1 Тб/ 2 Гб GeForce GTX660/ DVDRW/ Win7 Premium [NEW]; 145065/1005; 8331807.3; 
Видеокарты MicroStar (MSI); [nVidia GTX 650] 1Gb DDR5 | Microstar N650-1GD5/OC V1; 103082/995; 1014349.5; 
Видеокарты PowerColor; [ATi HD 7750] 4Gb DDR3 | Power Color AX7750 4GBK3-H; 103070/995; 1043803.8; 
Клавиатуры AgeStar; Клавиатура AgeStar <AS-HSK810FA-Black> <USB&PS/2> 109КЛ. гибкая; 110883/1005; 98178.9; 
Компьютеры MSI; MSI Wind Top AE1920 <9S6-A92313-291> Atom D525/2/320/DVD-RW/WiFi/noOS/18.5; 143452/1005; 4399972.8; 
Сумки для Ноутбуков     Нетбуков; Чехол 11.6" Tucano Youngster. BFNY-R. полиэстер. красный; 80880/995; 140462.1; 
Расх. мат-лы Xerox (оригинал); Тонер XEROX 006R90269; 123990/1005; 1057432.8; 
Расх. мат-лы Xerox (оригинал); Тонер Xerox 006R90268 Black; 141162/1005; 1872996.9; 
Принтеры и МФУ Epson; Epson Expression Home XP-103 (A4. 26 стр/мин. 5760х1440 dpi. МФУ. USB); 141560/1005; 743957.9; 
ESET NOD32; ESET NOD32 Антивирус - продление лицензии на 1 год на 3ПК (BOX); 40025122/9995; 232812.0; 
ESET NOD32; ESET NOD32 Антивирус - продление лицензии на 1 год на 3ПК (CARD); 40047632/9995; 226026.0; 
BOX; Office Home and Business 2010 32-bit/x64 Russian Russia DVD; 40044799/9995; 1850577.0; 
KASPERSKY; Kaspersky Anti-Virus 2013 Russian Edition. 2-Desktop 1 year Renewal Card; 40065947/9995; 240033.0; 
USB Flash Drive Apacer; Apacer Handy Steno <AH321-16GB> USB2.0 Flash Drive (RTL); 78061/1005; 105618.9; 
МОНИТОРЫ SAMSUNG; 18.5"" Samsung S19B220B Black (1366x768. LED. D-sub+DVI. 5ms. TN. 170°/160°. 250 cd/m2. MEGA DCR. матовый); 40065597/9995; 913848.0; 
МОНИТОРЫ ACER; 21.5"" Acer V223HQVbd Black (1920x1080. CCFL. D-sub+DVI. 5ms. TN. 90°/65°. 200 cd/m2. 20000:1. матовый); 40062735/9995; 1230180.0; 
МОНИТОРЫ PHILIPS; 20"" Philips 206V3LSB/01 Black (1600x900. LED. D-sub+DVI. 5ms. TN. 176°/170°. 250 cd/m2. 20M:1. матовый); 40058807/9995; 1238967.0; 
МОНИТОРЫ SAMSUNG; 20"" Samsung S20B370B Dark-Red (1600x900. LED. D-sub+DVI. 5ms. TN. 170°/160°. 250 cd/m2. MEGA DCR. матовый); 40061759/9995; 1291689.0; 
МОНИТОРЫ BENQ; 24"" Benq G2450 Black (1920x1080. CCFL. D-sub+DVI. 5ms. TN. 170°/160°. 300 cd/m2. 50000:1. матовый); 40057345/9995; 1845270.0; 
МОНИТОРЫ SAMSUNG; 23"" Samsung T23A750 Black (1920x1080. 3D. LED. 2xHDMI. 3ms. TN. 170°/160°. 250 cd/m2. MEGA DCR. TV-tuner. колонки. глянцевый); 40056872/9995; 4402287.0; 
МОНИТОРЫ SAMSUNG; 23.6"" Samsung S24B350BL Black-Red (1920x1080. LED. D-sub+DVI. 5ms. TN. 170°/160°. 250 cd/m2. MEGA DCR. матовый); 40062866/9995; 1950714.0; 
ПРИНТЕРЫ. КОПИРЫ. МНОГОФУНКЦИОНАЛЬНЫЕ УСТРОЙСТВА SAMSUNG; Samsung CLX-3305W (цветная печать/копир/сканер.A4. 18/4ppm.2400*600dpi.USB 2.0. Wi-Fi  ); 40066586/9995; 3541161.0; 
ПРИНТЕРЫ. КОПИРЫ. МНОГОФУНКЦИОНАЛЬНЫЕ УСТРОЙСТВА HP; HP LaserJet Pro 100 MFP M175a (CE865A) (A4. Color. p/c/s. 2400dpi.16/4ppm. 128 Mb.USB); 40055299/9995; 3259977.0; 
ДЖОЙСТИКИ и РУЛИ LOGITECH; Геймпад Logitech F710 (Pacer-X ) (940-000121); 40056283/9995; 482937.0; 
BLISS LOGITECH; Клавиатура Logitech K340 Wireless (USB) black. rtl (920-001992); 40046482/9995; 404724.0; 
Клавиатуры BTC; Клавиатура BTC 5137AU-BL USB. тонкая. ммед. черная; 40031228/9995; 107097.0; 
BLISS LOGITECH; Клавиатура Logitech Illuminated (USB) black. rtl (920-001174); 40032387/9995; 676164.0; 
Клавиатуры BTC; Клавиатура BTC 6411-BL USB. черная. мини. ультратонкая. с ножничным механизмом клавиш; 40048262/9995; 173217.0; 
Мыши Genius; Мышь Genius DX-7010 (USB) blue. беспроводная. optical. 1200 dpi. 3 кнопки. BlueEye; 40067491/9995; 129978.0; 
Мыши Genius; Мышь Genius DX-7010 (USB) orange. беспроводная. optical. 1200 dpi. 3 кнопки. BlueEye; 40067492/9995; 129978.0; 
Мыши Genius; Мышь Genius DX-7020 (USB) black. беспроводная. optical. 1200 dpi. 3 кнопки. BlueEye; 40067495/9995; 120321.0; 
POWERMAN CYBERPOWER; UPS 500VA CyberPower Value 500E Wh; 40045729/9995; 503556.0; 
POWERMAN CYBERPOWER; UPS 600VA CyberPower Value 600E Bl; 40037287/9995; 523305.0; 
BLISS GENIUS; Колонки 2.0 Genius SP-HF 360A. 10W RMS; 40048309/9995; 284055.0; 
BLISS GENIUS; Колонки 2.1 Genius SW-2.1 355 (10W RMS) Black; 40023239/9995; 253605.0; 
Факсы; FAX Panasonic KX-FT984RU-B (черный); 40028566/9995; 1572873.0; 
Факсы; FAX Panasonic KX-FLM663RU; 40028937/9995; 2583378.0; 
DOD; DOD V660 (1280x720 при 30 к/c. ЖК 2.4"". угол 130°. микрофон. HDMI. кронштейн на стекло); 40063924/9995; 1503447.0; 
POCKETBOOK SONY; Электронная книга SONY PRS-T1 6''. E-ink. 800x600. 2GB. WiFi. Touch screen. черный; 40061373/9995; 1757400.0; 
GEMBIRD/ETG GENIUS; Веб-камера Genius iSlim 2020 AF (USB 2.0. 640*480). 2.0 M. с микрофоном; 40047216/9995; 373230.0; 
КОРПУСА И БЛОКИ ПИТАНИЯ COOLER MASTER; Case Cooler Master RC-371-KKRM-GP Elite 371. Black-Black 600W; 40065944/9995; 966570.0; 
РАЗНОЕ; Miditower Winard 3067C black/silver (450W) 2*USB 2*Audio 24pin ATX; 40063487/9995; 365226.0; 
Расх. мат-лы Epson (оригинал); EPSON S041332 A4 бумага Premium Semigloss Photo Paper (20 листов. 251 г/м2); 9593/1005; 237423.0; 
Моноблоки HP; HP Pavilion 23-b004er | i3 3220 | 23" | 6 Gb | 1Tb | DVDRW | WiFi | CAM | W/less Kb+M | W8 (C3T53EA); 103112/995; 8328341.7; 
Внешние HDD TRANSCEND; TRANSCEND StoreJet 35T3 Black <TS2TSJ35T3> USB3.0 Portable 3.5" HDD 2TbEXT (RTL); 114163/1005; 1541422.5; 
Планшеты Bliss; BLISS BPQ7011 Qualcomm/512Мб/8Гб/3G/GPS/WiFi/BT/Andr2.3/7'"/0.37 кг; 140596/1005; 2114856.9; 
Компьютеры для игроков; ПЭВМ X5000B/ULTIMATE (X535PPRi): Core i7-3770K/ 16 Гб/ 128 Гб SSD + 2 Тб/ 3 Гб RADEON HD7970/ Blu-Ray/Win7Ultimate; 143671/1005; 17077926.0; 
Компьютеры универсальные; ПЭВМ X5000MB (X532ALRi): Core i5-3470/ 4 Гб/ 1 Тб/ 2 Гб RADEON HD7850/ DVDRW/ Win7 Premium; 143949/1005; 7844207.1; 
Компьютеры универсальные; ПЭВМ M5000B (M533GLRi): Core i3-3220/ 4 Гб/ 1 Тб/ 1 Гб RADEON HD7770/ DVDRW/ Win7 Premium; 141994/1005; 6268828.5; 
Компьютеры для инженеров; ПЭВМ G5000MB (G5334LQi): Core i3-3220/ 4 Гб/ 1 Тб/ 512 Мб Quadro 400/ DVDRW/ Win7 Pro; 142541/1005; 6686515.5; 
Серверы НИКС; Сервер sS7000B/pro2U (SX20B2Mi): 2 x (Xeon E5-2650/ 16 Гб/ 2 x 1 Тб SATA RAID); 142815/1005; 47357667.0; 
Серверы НИКС; Сервер iS7000B/pro2U (SX20F2Mi): Xeon E5-2650/ 16 Гб/ 2 x 500 Гб SATA RAID; 143143/1005; 31667217.0; 
Серверы НИКС; Сервер iS6000B/pro2U (SX22H2Si): Xeon E5645/ 12 Гб/ 2 x 600 Гб SAS RAID; 130670/1005; 31068135.0; 
Серверы НИКС; Сервер sS6000B/pro2U (SX23Q2Mi): Xeon E5645/ 12 Гб/ 2 x 600 Гб SAS RAID; 137495/1005; 30897354.0; 
Серверы НИКС; Сервер sS7000B/pro1U (SX20K1Mi): Xeon E5-2650/ 16 Гб/ 2 x 1 Тб SATA RAID; 143146/1005; 25416528.0; 
Серверы НИКС; Сервер sS7000B/pro1U (SX20H1Mi): Xeon E5-2650/ 16 Гб/ 1 Тб; 142822/1005; 18597120.0; 
Серверы НИКС; Сервер iS6000B/pro1U (SX21Z1Si): Xeon E5645/ 12 Гб/ 2 x 600 Гб SAS RAID; 143874/1005; 24710175.0; 
Серверы НИКС; Сервер sS5000B/1U (SX2691Mi): Xeon X3440/ 8 Гб/ 2 x 1 Тб SATA RAID; 119191/1005; 12141633.0; 
Компьютеры Acer; Acer Aspire Z3771 <PW.SHPE2.024> i5 2400S/4/1Tb/DVD-RW/GT520/WiFi/BT/TV/Win7HP/21.5; 143689/1005; 9937923.0; 
Компьютеры Acer; Acer Aspire 5600U <DO.SL0ER.003> i3 3110M/4/1Tb+20SSD/DVD-RW/GT630M/WiFi/BT/TV/Win7HP/23; 143685/1005; 11389605.0; 
Компьютеры Acer; Acer Revo 70 <PT.SJ4EC.005> E450/1/320/WiFi/Linux; 143699/1005; 2473462.2; 
Компьютеры ASUS; ASUS CP6230 <90PD78-DA9134-4A708CKZ> Pent G850/4/500/DVD-RW/GT520/Win7HB; 139080/1005; 5215536.9; 
Компьютеры ASUS; ASUS CM1740 <90PD79-DA4322-85803CKZ> A6 3620/4/1Tb/DVD-RW/HD6470/Win7HP; 139075/1005; 6174337.8; 
Компьютеры ASUS; ASUS All-in-one PC ET2410INTS <90PT00-410019-80C> i3 2120/4/1Tb/DVD-RW/GT540M/WiFi/TV/Win7HP/23.6; 137305/1005; 10789131.0; 
Компьютеры ASUS; ASUS All-in-one PC ET2012AGKB <90PT00-710006-90Q> E450/2/500/DVD-RW/HD7470/WiFi/TV/Win7HP/20; 143995/1005; 6953962.2; 
Компьютеры HP; hp Omni 120-1203er <B7H05EA#ACB> Cel G540/2/500/DVD-RW/WiFi/DOS/20; 143422/1005; 5125822.5; 
Компьютеры HP; hp Omni 120-1201er <B7G41EA#ACB> Pent G640/4/1Tb/DVD-RW/WiFi/Win7HB/20; 142981/1005; 6434032.8; 
Компьютеры Lenovo; Lenovo IdeaCentre B520 <57304050> i3 2120/4/500/DVD-RW/GT555M/WiFi/BT/Win7HB/23; 134792/1005; 10645929.0; 
Неттопы 3Q; 3Q <3QNTP-Shell NM10-B12MeeGo-D2500> Black Atom D2500/1/250/WiFi/MeeGo; 143311/1005; 2249437.2; 
Неттопы 3Q; 3Q <3QNTP-Shell NM10-W11MeeGo-D2500> White Atom D2500/1/160/WiFi/MeeGo; 143314/1005; 2195662.5; 
Неттопы 3Q; 3Q <3QNTP-Shell NM10-B12MeeGo-525> Black Atom D525/1/250/WiFi/MeeGo; 143320/1005; 2213497.5; 
Barebone системы; Shuttle SA76R4 (SocketAM3. AMD 760G. SVGA. DVI. PCI-E. GbLAN. SATA RAID. 4DDR-III); 134401/1005; 2885572.5; 
Сетевые хранилища (NAS) Iomega; Iomega <34792> StorCenter ix4-200d Network Storage Cloud Edition 12Tb (3.5".RAID5/10/JBOD. 2xGbLAN. 3xUSB2.0); 123633/1005; 12993450.0; 
Сетевые хранилища (NAS) Iomega; Iomega <35551> StorCenter ix2 Network Storage 4Tb (4Tb. RAID1/JBOD. GbLAN. 1xUSB2.0); 142682/1005; 3593587.2; 
Сетевые хранилища (NAS) Iomega; Iomega <35896> StorCenter ix2 Network Storage 2Tb (2Tb. RAID1/JBOD. GbLAN. 1xUSB2.0); 142680/1005; 2258354.7; 
Ноутбуки ACER; Acer Aspire V5-571G-53316G50Mass <NX.M4WER.001> i5 3317U/6/500/DVD-RW/GT620M/WiFi/BT/Win7HB/15.6"/2.23 кг; 143530/1005; 7142047.5; 
Ноутбуки ACER; Acer Aspire E1-571G-52454G50Mnks <NX.M0DER.001> i5 2450M/4/500/DVD-RW/GT620M/WiFi/Win7HB/15.6"/2.4 кг; 143534/1005; 5995170.0; 
Ноутбуки ACER; Acer Aspire E1-571G-32374G50Mnks <NX.M0DER.003> i3 2370M/4/500/DVD-RW/GT620M/WiFi/Win7HB/15.6"/2.43 кг; 142635/1005; 5063130.3; 
Ноутбуки ACER; Acer Aspire One 756-887B1kk <NU.SGYER.013> Cel 887/2/500/WiFi/BT/Win7HB/11.6"/1.31 кг; 143788/1005; 3477120.3; 
